515,114,1155,110,1155,169,515,174,KARTU KELUARGA
127,221,313,221,313,244,127,244,Nama Kepala Keluarga
127,249,190,249,190,272,127,272,Alamat
126,275,191,275,191,297,126,297,RT/RW
127,303,256,303,256,323,127,323,Desa/Kelurahan
1048,227,1140,227,1140,246,1048,246,Kecamatan
1048,251,1179,251,1179,273,1048,273,Kabupaten/Kota
1048,273,1131,273,1131,295,1048,295,Kode Pos
1048,297,1117,297,1117,319,1048,319,Provinsi
228,347,353,347,353,369,228,369,Nama Lengkap
534,344,572,344,572,368,534,368,NIK
645,335,699,335,699,357,645,357,Jenis
905,334,976,334,976,356,905,356,Tanggal
1001,344,1065,344,1065,366,1001,366,Agama
1146,344,1247,344,1247,361,1146,361,Pendidikan
1383,341,1521,339,1521,361,1383,363,Jenis Pekerjaan
65,350,95,350,95,369,65,369,No.
74,405,86,405,86,420,74,420,1
74,429,86,429,86,443,74,443,2
74,450,86,450,86,465,74,465,3
74,474,86,474,86,488,74,488,4
74,496,86,496,86,510,74,510,5
74,518,86,518,86,533,74,533,6
74,541,87,541,87,556,74,556,7
74,564,87,564,87,579,74,579,8
75,587,87,587,87,601,75,601,9
75,610,92,610,92,624,75,624,10
753,347,865,347,865,364,753,364,Tempat Lahir
635,359,707,359,707,376,635,376,Kelamin
913,356,966,356,966,375,913,375,Lahir
65,661,97,661,97,679,65,679,No.
78,717,87,717,87,731,78,731,1
77,740,87,740,87,754,77,754,2
77,763,87,763,87,778,77,778,3
77,786,87,786,87,800,77,800,4
77,809,87,809,87,823,77,823,5
77,831,87,831,87,846,77,846,6
77,854,87,854,87,869,77,869,7
77,877,87,877,87,892,77,892,8
77,900,87,900,87,914,77,914,9
76,923,92,923,92,937,76,937,10
257,646,406,647,406,669,256,667,Status Hubungan
694,645,852,645,852,666,694,666,Dokumen Imigrasi
1205,642,1348,642,1348,662,1205,662,Nama Orang Tua
144,650,200,650,200,667,144,667,Status
428,658,579,658,579,680,428,680,Kewarganegaraan
1092,667,1139,667,1139,688,1092,688,Ayah
1422,664,1453,664,1453,685,1422,685,Ibu
123,672,223,672,223,689,123,689,Perkawinan
266,671,399,671,399,689,266,689,Dalam Keluarga
633,672,728,672,728,689,633,689,No. Paspor
791,669,937,667,937,688,792,690,No. KITAS/KITAP
133,984,310,984,310,1005,133,1005,Dikeluarkan Tanggal
1194,990,1497,985,1498,1011,1194,1016,A DINAS KEPENUDUDUKAN DAN
714,1003,903,1003,903,1025,714,1025,KEPALA KELUARGA
133,1011,215,1011,215,1028,133,1028,LEMBAR
714,1003,903,1003,903,1025,714,1025,KEPALA KELUARGA
351,1010,512,1010,512,1030,351,1030,I.Kepala Keluarga
1239,1014,1386,1012,1386,1035,1239,1036,CATATAN SIPIL
348,1031,399,1031,399,1055,348,1055,II.RT
345,1061,508,1061,508,1082,345,1082,III.Desa/Kelurahan
346,1087,470,1087,470,1106,346,1106,IV.Kecamatan
731,1121,895,1120,895,1142,732,1143,Tanda Tangan/Cap Jempol
1154,1095,1473,1091,1473,1118,1154,1122,Drs. PANCARIA SEMBIRING, MDA
1208,1120,1439,1118,1439,1138,1208,1140,NIP.19601027198703 1 006
1322,96,1550,95,1550,125,1322,122,K 9778017459693
596,178,1015,178,1015,216,596,215,No. 9778019126641852
331,251,513,251,513,269,331,269,GG. CEMPAKA NO. 31
331,277,351,277,351,295,331,295,-/-
331,304,416,304,416,322,331,322,TARAKAN
1196,229,1379,229,1379,246,1196,246,PADANG SIDEMPUAN
1196,253,1271,253,1271,271,1196,271,PALOPO
1196,277,1249,277,1249,295,1196,295,79951
1196,298,1249,298,1249,316,1196,316,ACEH
331,225,474,225,474,242,331,242,RIKA PANGESTU
739,1101,899,1101,899,1121,739,1121,RIKA PANGESTU
101,406,216,406,216,421,101,421,RIKA PANGESTU
492,404,621,404,621,419,492,419,9778015504854872
627,404,715,404,715,418,627,418,PEREMPUAN
718,403,819,403,819,418,718,418,PURWOKERTO
904,402,976,402,976,416,904,416,15-04-1985
981,401,1025,401,1025,416,981,416,ISLAM
1085,400,1156,400,1156,415,1085,415,STRATA III
1313,400,1400,400,1400,414,1313,414,PENGACARA
103,718,151,718,151,733,103,733,KAWIN
247,717,377,717,377,732,247,732,KEPALA KELUARGA
427,716,457,716,457,731,427,731,WNI
961,713,1075,713,1075,728,961,728,TIARA SURYONO
1289,712,1394,712,1394,726,1289,726,ZAENAB PUTRA
101,429,207,429,207,444,101,444,HARRY MILLER
492,426,621,426,621,441,492,441,9778011103944872
627,426,693,426,693,441,627,441,LAKI-LAKI
718,426,874,426,874,441,718,441,LAKE FRANCISCOPORT
904,425,976,425,976,439,904,439,11-03-1994
981,424,1025,424,1025,439,981,439,ISLAM
1085,423,1285,423,1285,438,1085,438,AKADEMI/DIPLOMA III/S. MUDA
1313,422,1355,422,1355,437,1313,437,PILOT
103,741,199,741,199,755,103,755,BELUM KAWIN
247,740,293,740,293,754,247,754,SUAMI
427,739,462,739,462,754,427,754,WNA
595,738,660,738,660,753,595,753,N8297272
778,737,873,737,873,752,778,752,1Y62C83534-A
961,736,1064,736,1064,751,961,751,PHILIP JOSEPH
1289,734,1442,734,1442,749,1289,749,ALEXANDRA CHAPMAN
338,986,439,986,439,1006,338,1006,22-11-2014
