506,101,1072,127,1070,179,503,154,KARTU KELUARGA
157,178,321,187,320,207,156,198,Nama Kepala Keluarga
155,202,211,205,210,225,154,222,Alamat
154,225,211,228,210,248,153,245,RT/RW
153,250,267,256,267,274,152,268,Desa/Kelurahan
972,226,1053,230,1052,247,971,243,Kecamatan
971,247,1087,253,1086,273,970,267,Kabupaten/Kota
970,267,1043,271,1042,290,969,286,Kode Pos
969,288,1029,291,1028,310,968,307,Provinsi
240,294,351,300,350,320,239,314,Nama Lengkap
512,305,545,307,544,328,510,326,NIK
610,302,658,305,657,324,609,322,Jenis
840,314,903,317,902,336,839,333,Tanggal
925,327,982,330,981,350,924,347,Agama
1053,334,1142,338,1141,354,1053,349,Pendidikan
1263,342,1385,347,1384,366,1262,362,Jenis Pekerjaan
96,289,123,291,122,308,95,306,No.
101,338,112,339,112,352,101,351,1
100,359,111,360,111,372,100,372,2
99,378,110,379,110,391,99,391,3
98,399,109,400,108,412,98,412,4
97,418,108,419,107,432,97,431,5
96,438,107,439,106,452,96,451,6
96,459,106,459,106,472,95,472,7
95,479,105,479,105,492,94,492,8
94,499,105,500,104,512,93,512,9
93,519,108,520,107,533,92,532,10
705,318,804,324,803,339,704,334,Tempat Lahir
600,323,664,326,663,342,600,338,Kelamin
846,333,893,336,892,353,846,350,Lahir
82,564,110,566,109,582,81,580,No.
90,614,98,615,98,627,90,627,1
89,635,98,635,97,648,88,647,2
88,655,97,656,96,668,87,668,3
87,675,96,676,95,689,86,688,4
86,695,94,696,94,709,85,708,5
85,716,93,716,93,729,84,729,6
83,736,92,736,92,749,83,749,7
82,756,91,756,91,769,82,769,8
81,776,90,777,90,789,81,789,9
79,796,93,797,93,809,79,809,10
252,560,384,568,383,587,251,579,Status Hubungan
640,579,779,587,778,605,639,597,Dokumen Imigrasi
1092,600,1218,607,1217,625,1091,618,Nama Orang Tua
152,558,202,561,201,576,151,574,Status
403,578,537,585,536,605,402,598,Kewarganegaraan
990,618,1032,620,1031,638,989,636,Ayah
1283,630,1310,631,1309,650,1282,648,Ibu
133,577,221,581,220,597,132,592,Perkawinan
259,582,377,588,376,604,258,598,Dalam Keluarga
584,600,668,605,667,620,583,615,No. Paspor
724,605,853,610,852,628,723,623,No. KITAS/KITAP
127,853,283,861,282,880,126,871,Dikeluarkan Tanggal
1065,908,1334,918,1333,940,1065,931,A DINAS KEPENUDUDUKAN DAN
640,897,808,906,807,925,639,917,KEPALA KELUARGA
125,877,198,881,197,896,125,892,LEMBAR
640,897,808,906,807,925,639,917,KEPALA KELUARGA
319,886,461,893,460,912,318,904,I.Kepala Keluarga
1104,931,1235,936,1234,956,1103,951,CATATAN SIPIL
315,905,360,908,359,929,314,926,II.RT
311,932,455,939,454,957,310,950,III.Desa/Kelurahan
311,954,420,960,419,977,310,971,IV.Kecamatan
650,1002,795,1009,794,1028,649,1022,Tanda Tangan/Cap Jempol
1025,999,1308,1010,1307,1034,1024,1022,Drs. PANCARIA SEMBIRING, MDA
1072,1023,1277,1032,1276,1051,1071,1041,NIP.19601027198703 1 006
1220,122,1422,132,1420,159,1219,146,K 5658531794316
574,161,945,181,943,214,572,194,No. 5658530989746612
336,214,528,224,527,239,335,229,GG. MOCH. TOHA NO. 744
335,237,353,238,352,254,334,253,-/-
334,260,393,264,392,279,333,276,AMBON
1103,234,1215,240,1214,256,1102,250,TEBINGTINGGI
1102,256,1202,261,1202,277,1101,272,GORONTALO
1101,277,1147,279,1146,295,1100,293,80678
1100,295,1249,303,1248,319,1099,311,SULAWESI TENGAH
337,190,447,196,446,212,336,206,IFA GUNAWAN
657,985,781,991,780,1009,657,1003,IFA GUNAWAN
125,340,214,345,214,358,125,353,IFA GUNAWAN
472,356,585,362,585,376,471,370,5658530605727139
591,362,649,366,648,378,590,375,LAKI-LAKI
672,366,706,368,705,381,671,379,TUAL
836,374,900,377,899,390,836,387,06-05-1972
905,377,946,379,945,392,904,390,HINDU
996,381,1131,388,1130,401,996,394,TAMAT SD/SEDERAJAT
1198,391,1293,396,1292,409,1197,404,TRANSPORTASI
113,616,155,619,154,632,112,629,KAWIN
240,622,356,628,355,641,239,635,KEPALA KELUARGA
399,630,426,631,425,644,398,643,WNI
873,652,956,657,955,669,872,665,BUDI PRATIWI
1162,666,1287,672,1286,687,1161,680,DEVI TAMBA, S.I.KOM
124,360,311,370,310,385,123,375,TGK. YULIANA RAMADAN, M.AK
471,376,584,382,584,396,470,390,5658534609727139
590,383,667,387,667,400,589,396,PEREMPUAN
671,386,741,390,740,403,670,399,MAGELANG
835,394,899,397,898,410,835,407,06-09-1972
904,397,945,399,944,412,903,410,HINDU
995,401,1055,404,1054,417,995,414,STRATA II
1197,411,1224,412,1224,425,1196,424,PRT
112,637,154,639,153,652,111,649,KAWIN
239,642,275,644,274,657,238,655,ANAK
398,650,425,651,424,664,397,663,WNI
872,672,958,677,957,690,871,685,IFA GUNAWAN
1161,686,1287,692,1286,705,1160,699,HJ. SARI NOVITASARI
123,380,246,387,245,400,122,394,BAKTIANTO RIYANTI
470,397,583,403,583,416,469,410,5658531008757139
589,403,647,406,646,419,588,416,LAKI-LAKI
670,407,749,411,748,424,669,420,BANDA ACEH
834,414,898,417,897,430,833,427,10-08-1975
903,417,944,419,943,432,902,430,HINDU
994,421,1172,431,1171,443,994,434,BELUM TAMAT SD/SEDERAJAT
1196,431,1260,434,1260,447,1195,444,PSIKOLOG
111,657,153,659,152,672,110,670,KAWIN
238,663,274,664,273,677,237,675,ANAK
397,670,424,672,423,684,396,683,WNI
870,693,957,697,956,710,870,705,IFA GUNAWAN
1160,706,1251,711,1251,724,1159,719,YOSEF SINAGA
122,401,272,408,272,423,121,416,DRS. MAHDI UTAMI, S.GZ
469,417,582,423,582,436,468,430,5658536109907139
588,423,665,427,665,440,587,436,PEREMPUAN
669,427,722,430,721,443,668,440,MALANG
833,434,897,438,897,450,833,447,21-09-1990
902,437,943,440,943,452,901,450,HINDU
994,441,1036,444,1035,457,993,454,D-I/D-II
1195,451,1276,455,1276,468,1195,464,DOKTER GIGI
110,677,152,679,151,692,109,690,KAWIN
237,683,273,685,273,698,236,696,ANAK
396,690,423,692,422,705,396,703,WNI
870,713,956,717,955,730,869,726,IFA GUNAWAN
1159,726,1351,736,1350,751,1159,741,PUTI UNJANI SITUMORANG, M.M.
121,421,214,426,213,439,120,434,WINDA WIJAYA
467,437,581,443,580,456,467,450,5658534905987139
587,443,664,447,664,460,586,456,PEREMPUAN
668,447,763,452,763,465,667,460,LUBUKLINGGAU
832,454,896,458,895,471,832,467,09-05-1998
901,458,942,460,941,473,900,470,HINDU
993,462,1097,467,1097,480,992,474,SLTP/SEDERAJAT
1194,471,1243,474,1243,487,1194,484,PELAUT
109,697,151,699,150,712,108,710,KAWIN
236,703,272,705,272,718,235,716,ANAK
395,710,422,712,421,725,395,723,WNI
869,733,955,737,954,750,868,746,IFA GUNAWAN
1158,746,1258,752,1258,765,1158,759,VIMAN HASANAH
120,441,240,447,239,461,120,454,DIPA HUTAGALUNG
467,457,581,463,580,476,466,470,5658534202997139
586,463,664,467,663,480,585,476,PEREMPUAN
667,467,722,470,722,483,666,480,KENDARI
831,475,895,478,894,491,831,487,02-02-1999
900,478,941,480,940,493,899,491,HINDU
992,482,1169,491,1169,504,991,495,BELUM TAMAT SD/SEDERAJAT
1193,491,1301,497,1300,510,1192,504,KARYAWAN BUMN
108,717,193,722,192,735,107,730,BELUM KAWIN
235,723,271,725,271,738,234,736,ANAK
394,731,421,732,420,745,394,744,WNI
868,753,954,758,953,770,867,766,IFA GUNAWAN
1157,767,1277,773,1276,786,1157,779,DRG. VIVI WINARSIH
119,461,275,469,275,484,119,476,SAADAT PRANOWO, M.PD
466,477,579,483,579,496,465,491,5658533108047139
585,483,643,487,642,499,584,496,LAKI-LAKI
666,487,736,491,736,504,665,500,MAGELANG
831,495,894,498,894,511,830,508,31-08-2004
899,498,940,500,940,513,899,511,HINDU
991,502,1051,505,1050,518,990,515,STRATA II
1193,512,1326,519,1325,532,1192,525,KARYAWAN HONORER
107,737,149,740,148,753,107,750,KAWIN
234,743,271,745,270,758,234,756,ANAK
394,751,420,752,420,765,393,764,WNI
867,773,953,778,953,791,866,786,IFA GUNAWAN
1157,787,1241,791,1241,804,1156,800,YANI WALUYO
118,481,240,488,240,501,118,495,GILANG WIDIASTUTI
465,497,578,503,578,517,464,511,5658531412057139
584,504,642,507,641,520,583,517,LAKI-LAKI
665,507,749,512,749,525,664,520,PEKALONGAN
830,515,893,518,893,531,829,528,14-12-2005
898,518,939,520,939,533,898,531,HINDU
990,522,1129,529,1129,542,989,535,TIDAK/BELUM SEKOLAH
1191,532,1293,537,1292,550,1191,545,PENATA BUSANA
106,758,191,762,191,775,105,770,BELUM KAWIN
233,763,270,765,269,778,233,776,ANAK
393,771,419,772,418,785,392,784,WNI
866,793,952,798,952,811,865,806,IFA GUNAWAN
1156,807,1318,815,1318,830,1155,821,TGK. HARJA NASYIAH, S.PSI
118,501,241,508,240,521,117,515,GABRIELLA JANUAR
464,518,578,524,577,537,463,531,5658532304197139
583,524,641,527,641,540,583,537,LAKI-LAKI
664,528,741,532,740,545,664,541,PAGARALAM
829,535,893,538,892,551,828,548,23-04-2019
898,538,939,540,938,553,897,551,HINDU
989,542,1129,550,1128,562,988,555,TIDAK/BELUM SEKOLAH
1191,552,1230,554,1230,567,1190,565,BIDAN
106,778,147,780,147,793,105,791,KAWIN
233,784,269,786,268,798,232,797,ANAK
392,791,418,793,418,805,391,804,WNI
865,814,952,818,951,831,865,826,IFA GUNAWAN
1155,827,1304,835,1303,849,1154,842,HESTI ANGGRAINI, S.SOS
117,522,211,527,210,540,116,535,DIAN DABUKKE
463,538,577,544,576,557,462,551,5658535903217139
582,544,660,548,659,561,582,557,PEREMPUAN
663,548,772,554,771,566,663,561,PADANGPANJANG
828,555,892,559,891,571,827,568,19-03-2021
897,558,938,561,937,573,896,571,HINDU
988,562,1166,572,1165,585,987,575,BELUM TAMAT SD/SEDERAJAT
1190,572,1271,576,1270,589,1189,585,DOKTER GIGI
104,798,146,800,146,813,104,811,KAWIN
232,804,268,806,267,819,231,817,ANAK
