527,111,1159,117,1158,176,526,169,KARTU KELUARGA
142,210,325,213,325,235,141,232,Nama Kepala Keluarga
141,237,203,238,203,260,141,259,Alamat
140,262,204,263,203,285,140,284,RT/RW
140,290,268,292,268,313,140,310,Desa/Kelurahan
1051,231,1141,233,1141,252,1051,250,Kecamatan
1051,255,1180,257,1180,279,1050,277,Kabupaten/Kota
1050,277,1132,278,1132,300,1050,298,Kode Pos
1050,300,1118,301,1117,323,1049,322,Provinsi
239,336,363,338,362,360,239,358,Nama Lengkap
284,367,316,368,315,390,284,389,(1)
542,338,579,338,579,362,541,361,NIK
545,372,577,372,576,393,544,393,(2)
651,331,705,332,705,353,651,352,Jenis
660,374,694,375,694,394,659,394,(3)
797,376,827,376,827,396,797,395,(4)
927,378,957,378,957,397,927,396,(5)
1018,379,1046,379,1046,398,1018,397,(6)
1182,380,1211,381,1210,399,1181,398,(7)
1433,384,1462,384,1461,401,1433,400,(8)
908,334,978,335,977,357,908,356,Tanggal
1003,346,1066,347,1066,369,1002,368,Agama
1146,348,1245,350,1245,367,1146,365,Pendidikan
1380,350,1516,350,1516,372,1380,371,Jenis Pekerjaan
78,336,109,336,108,355,78,355,No.
86,390,99,390,98,405,86,404,1
86,413,98,414,98,428,86,428,2
86,435,98,435,98,449,85,449,3
85,458,97,458,97,473,85,472,4
85,480,97,480,97,494,85,494,5
85,502,97,502,96,517,84,516,6
85,524,97,525,96,539,84,539,7
84,547,96,547,96,562,84,561,8
84,569,96,570,96,584,84,584,9
84,592,100,592,100,607,84,606,10
758,345,868,347,868,364,757,362,Tempat Lahir
641,354,712,355,712,372,641,371,Kelamin
916,356,968,357,967,376,915,375,Lahir
74,643,105,643,105,661,73,661,No.
85,698,94,698,93,712,84,712,1
84,721,94,721,94,735,84,735,2
83,744,93,744,93,758,83,758,3
83,766,93,766,93,781,83,780,4
83,788,93,789,92,803,82,803,5
82,811,92,811,92,826,82,825,6
82,833,92,834,92,848,82,848,7
82,856,91,856,91,871,81,870,8
81,878,91,879,91,893,81,893,9
80,901,95,901,95,915,80,915,10
263,632,410,635,409,656,262,652,Status Hubungan
695,638,850,640,850,661,694,658,Dokumen Imigrasi
1199,643,1340,646,1340,666,1199,664,Nama Orang Tua
152,633,207,634,207,651,151,650,Status
164,676,193,677,192,695,164,695,(9)
317,678,354,679,354,697,317,696,(10)
486,680,525,681,525,699,485,698,(11)
661,682,700,683,700,701,661,701,(12)
843,684,881,685,880,703,843,703,(13)
1091,688,1130,688,1130,707,1090,706,(14)
1408,692,1447,693,1447,712,1407,711,(15)
432,646,581,648,580,670,432,667,Kewarganegaraan
1087,667,1133,667,1133,688,1086,687,Ayah
1413,669,1443,670,1442,690,1412,689,Ibu
130,654,228,656,228,673,130,671,Perkawinan
271,655,403,658,403,676,271,673,Dalam Keluarga
634,663,728,665,727,681,634,680,No. Paspor
790,663,934,664,933,684,790,683,No. KITAS/KITAP
135,963,309,966,309,986,134,983,Dikeluarkan Tanggal
1182,987,1481,987,1481,1013,1182,1012,A DINAS KEPENUDUDUKAN DAN
708,991,895,995,894,1016,708,1013,KEPALA KELUARGA
134,989,215,991,215,1008,134,1006,LEMBAR
708,991,895,995,894,1016,708,1013,KEPALA KELUARGA
349,992,508,994,508,1015,349,1012,I.Kepala Keluarga
1226,1011,1372,1012,1371,1034,1225,1033,CATATAN SIPIL
346,1013,397,1014,396,1037,346,1036,II.RT
342,1043,504,1045,503,1066,342,1063,III.Desa/Kelurahan
341,1067,466,1070,465,1088,341,1086,IV.Kecamatan
723,1108,885,1110,885,1131,723,1130,Tanda Tangan/Cap Jempol
1140,1089,1456,1091,1456,1118,1140,1116,Drs. PANCARIA SEMBIRING, MDA
1194,1115,1422,1117,1422,1138,1194,1135,NIP.19601027198703 1 006
1324,106,1559,111,1558,132,1323,132,K 9082998904839
606,175,1018,184,1017,213,605,211,No. 9082993383036893
345,244,607,249,607,262,344,257,GANG TUBAGUS ISMAIL NO. 022
344,270,360,271,360,284,344,283,-/-
344,296,403,297,402,311,343,309,BATAM
1199,237,1320,239,1320,252,1199,250,BANJARMASIN
1199,261,1316,263,1316,277,1199,274,PEKALONGAN
1198,285,1247,286,1246,299,1198,298,37599
1198,306,1367,308,1367,322,1198,319,SULAWESI SELATAN
345,218,528,221,527,234,345,231,CAWISONO PRADIPTA
732,1090,939,1094,939,1108,732,1105,CAWISONO PRADIPTA
115,393,262,396,262,407,115,404,CAWISONO PRADIPTA
501,398,624,400,624,411,501,409,9082991311975922
634,400,695,401,695,411,634,410,LAKI-LAKI
724,401,783,402,782,413,724,411,KENDARI
908,403,975,404,975,415,907,413,13-11-1997
984,404,1041,405,1041,415,984,414,KRISTEN
1086,405,1233,407,1233,418,1086,415,TAMAT SD/SEDERAJAT
1311,408,1428,410,1427,420,1311,418,KARYAWAN BUMD
112,701,203,703,203,713,111,712,BELUM KAWIN
253,703,379,705,379,715,253,713,KEPALA KELUARGA
431,705,457,706,457,716,431,715,WNI
339,970,340,970,339,971,339,971,
