506,101,1072,127,1070,179,503,154,KARTU KELUARGA
157,178,321,187,320,207,156,198,Nama Kepala Keluarga
155,202,211,205,210,225,154,222,Alamat
154,225,211,228,210,248,153,245,RT/RW
153,250,267,256,267,274,152,268,Desa/Kelurahan
972,226,1053,230,1052,247,971,243,Kecamatan
971,247,1087,253,1086,273,970,267,Kabupaten/Kota
970,267,1043,271,1042,290,969,286,Kode Pos
969,288,1029,291,1028,310,968,307,Provinsi
240,294,351,300,350,320,239,314,Nama Lengkap
280,324,308,325,307,345,279,344,(1)
512,305,545,307,544,328,510,326,NIK
513,336,542,338,541,356,512,355,(2)
610,302,658,305,657,324,609,322,Jenis
616,342,647,343,646,361,615,359,(3)
740,348,766,349,765,366,739,365,(4)
856,353,883,355,882,371,855,370,(5)
938,357,963,359,962,375,937,374,(6)
1084,364,1110,365,1110,381,1083,380,(7)
1310,375,1335,376,1335,391,1309,390,(8)
840,314,903,317,902,336,839,333,Tanggal
925,327,982,330,981,350,924,347,Agama
1053,334,1142,338,1141,354,1053,349,Pendidikan
1263,342,1385,347,1384,366,1262,362,Jenis Pekerjaan
96,289,123,291,122,308,95,306,No.
101,338,112,339,112,352,101,351,1
100,359,111,360,111,372,100,372,2
99,378,110,379,110,391,99,391,3
98,399,109,400,108,412,98,412,4
97,418,108,419,107,432,97,431,5
96,438,107,439,106,452,96,451,6
96,459,106,459,106,472,95,472,7
95,479,105,479,105,492,94,492,8
94,499,105,500,104,512,93,512,9
93,519,108,520,107,533,92,532,10
705,318,804,324,803,339,704,334,Tempat Lahir
600,323,664,326,663,342,600,338,Kelamin
846,333,893,336,892,353,846,350,Lahir
82,564,110,566,109,582,81,580,No.
90,614,98,615,98,627,90,627,1
89,635,98,635,97,648,88,647,2
88,655,97,656,96,668,87,668,3
87,675,96,676,95,689,86,688,4
86,695,94,696,94,709,85,708,5
85,716,93,716,93,729,84,729,6
83,736,92,736,92,749,83,749,7
82,756,91,756,91,769,82,769,8
81,776,90,777,90,789,81,789,9
79,796,93,797,93,809,79,809,10
252,560,384,568,383,587,251,579,Status Hubungan
640,579,779,587,778,605,639,597,Dokumen Imigrasi
1092,600,1218,607,1217,625,1091,618,Nama Orang Tua
152,558,202,561,201,576,151,574,Status
162,597,188,599,187,615,161,614,(9)
299,604,333,605,332,622,299,620,(10)
451,611,486,613,485,629,450,627,(11)
608,618,643,620,642,636,607,635,(12)
771,626,805,628,804,644,770,642,(13)
993,637,1029,639,1028,655,992,653,(14)
1277,651,1313,653,1312,669,1277,667,(15)
403,578,537,585,536,605,402,598,Kewarganegaraan
990,618,1032,620,1031,638,989,636,Ayah
1283,630,1310,631,1309,650,1282,648,Ibu
133,577,221,581,220,597,132,592,Perkawinan
259,582,377,588,376,604,258,598,Dalam Keluarga
584,600,668,605,667,620,583,615,No. Paspor
724,605,853,610,852,628,723,623,No. KITAS/KITAP
127,853,283,861,282,880,126,871,Dikeluarkan Tanggal
1065,908,1334,918,1333,940,1065,931,A DINAS KEPENUDUDUKAN DAN
640,897,808,906,807,925,639,917,KEPALA KELUARGA
125,877,198,881,197,896,125,892,LEMBAR
640,897,808,906,807,925,639,917,KEPALA KELUARGA
319,886,461,893,460,912,318,904,I.Kepala Keluarga
1104,931,1235,936,1234,956,1103,951,CATATAN SIPIL
315,905,360,908,359,929,314,926,II.RT
311,932,455,939,454,957,310,950,III.Desa/Kelurahan
309,954,420,960,419,977,308,971,IV.Kecamatan
650,1002,795,1009,794,1028,649,1022,Tanda Tangan/Cap Jempol
1025,999,1308,1010,1307,1034,1024,1022,Drs. PANCARIA SEMBIRING, MDA
1072,1023,1277,1032,1276,1051,1071,1041,NIP.19601027198703 1 006
1220,122,1426,133,1425,153,1219,146,K 0532126502574
574,161,943,182,942,208,572,194,No. 0532124142153212
338,215,550,227,549,238,337,227,JL. RAYA SETIABUDHI NO. 09
336,239,351,240,350,251,336,250,-/-
335,262,443,268,443,280,334,274,BANJARMASIN
1105,236,1201,241,1201,253,1104,247,BUKITTINGGI
1104,258,1222,264,1222,275,1103,269,LUBUKLINGGAU
1102,279,1146,281,1145,292,1102,290,25073
1101,297,1199,302,1199,314,1101,309,DKI JAKARTA
339,192,507,201,506,213,338,204,BAHUWARNA NARPATI
659,987,848,997,847,1009,658,1000,BAHUWARNA NARPATI
127,342,262,349,262,359,126,351,BAHUWARNA NARPATI
473,358,584,364,583,373,473,368,0532120211797164
593,364,647,367,647,376,592,373,LAKI-LAKI
673,368,732,371,732,380,673,377,BANDUNG
838,375,898,379,898,388,837,385,02-11-1979
906,379,942,380,941,390,906,388,ISLAM
998,383,1054,386,1054,395,997,392,STRATA II
1200,392,1304,398,1304,407,1199,402,KARYAWAN BUMN
114,618,153,620,153,629,114,627,KAWIN
241,624,354,630,353,639,241,633,KEPALA KELUARGA
401,631,424,633,424,642,400,641,WNI
874,654,967,659,967,668,874,663,YESSI DABUKKE
1164,667,1279,673,1278,684,1163,678,IMAM PUTRA, S.KED
126,362,203,366,202,376,125,372,DIAH FUJIATI
472,378,583,384,582,394,472,388,0532124411827164
591,384,666,388,665,398,591,394,PEREMPUAN
672,388,731,391,731,401,672,397,MATARAM
837,396,897,399,897,408,836,405,04-11-1982
905,399,941,401,940,410,905,408,ISLAM
996,403,1170,412,1170,421,996,412,AKADEMI/DIPLOMA III/S. MUDA
1199,413,1283,417,1282,426,1198,422,TUKANG KAYU
113,638,152,640,151,650,113,648,KAWIN
240,644,271,646,270,655,240,653,ISTRI
400,652,423,653,422,662,399,661,WNI
873,674,1008,681,1008,692,873,685,TANTRI SUWARNO, S.T.
1163,688,1278,694,1277,703,1162,697,LATIKA RAHMAWATI
125,382,257,389,257,399,124,392,GHALIYATI PRASETYO
471,398,582,404,581,414,471,408,0532125202837164
590,405,665,408,664,418,590,414,PEREMPUAN
671,408,738,412,738,421,671,418,MAGELANG
836,416,896,419,896,428,835,425,12-02-1983
904,419,940,421,939,430,904,428,ISLAM
996,423,1055,426,1055,435,995,432,STRATA III
1197,433,1251,435,1251,445,1197,442,SENIMAN
112,658,151,660,150,670,112,668,KAWIN
239,664,270,666,269,675,239,674,ISTRI
399,672,422,673,421,682,398,681,WNI
872,694,977,700,977,709,872,703,PUSPA WIJAYANTI
1162,708,1300,715,1299,726,1161,719,RATNA GUNAWAN, S.GZ
124,402,228,408,227,417,123,412,HARJO HASANAH
470,418,581,424,580,434,470,428,0532122806847164
589,425,644,428,644,437,589,434,LAKI-LAKI
670,429,720,431,720,440,670,438,PADANG
835,436,896,439,895,448,835,445,28-06-1984
904,439,941,441,941,450,903,448,HINDU
995,443,1170,452,1169,462,995,452,BELUM TAMAT SD/SEDERAJAT
1197,453,1252,456,1252,465,1196,462,TENTARA
112,679,150,681,150,690,111,688,KAWIN
238,684,271,686,271,695,238,694,ANAK
398,692,421,693,421,702,397,701,WNI
871,714,1001,721,1001,730,871,724,BAHUWARNA NARPATI
1161,728,1289,735,1289,744,1160,737,GHALIYATI PRASETYO
123,422,222,428,221,437,122,432,DADAP KUSUMO
469,439,579,444,579,454,468,448,0532120904917164
588,445,643,448,643,457,588,454,LAKI-LAKI
669,449,734,452,734,461,669,458,MAKASSAR
834,456,894,459,894,469,833,465,09-04-1991
903,459,953,462,952,471,902,469,KATOLIK
994,463,1130,470,1130,480,994,473,TIDAK/BELUM SEKOLAH
1196,473,1285,478,1285,487,1195,482,BURUH HARIAN
110,699,192,703,192,712,110,708,BELUM KAWIN
237,705,270,706,270,716,237,714,ANAK
397,712,420,713,420,723,396,721,WNI
870,735,1000,741,1000,751,870,744,BAHUWARNA NARPATI
1160,748,1235,752,1234,761,1159,757,DIAH FUJIATI
122,443,205,447,204,457,121,452,GASTI ASTUTI
468,459,579,465,578,474,468,468,0532120812957164
588,465,643,468,642,477,587,474,LAKI-LAKI
668,469,722,472,721,481,668,478,SORONG
833,476,893,479,893,489,832,486,08-12-1995
901,479,971,483,970,492,901,489,KONGHUCU
993,483,1095,489,1094,498,993,493,SLTP/SEDERAJAT
1195,493,1251,496,1250,505,1194,502,PENDETA
109,719,191,723,191,732,109,728,BELUM KAWIN
236,725,269,726,269,736,236,734,ANAK
396,732,419,734,419,743,395,742,WNI
869,755,999,762,999,771,869,764,BAHUWARNA NARPATI
1159,768,1287,775,1287,784,1158,778,GHALIYATI PRASETYO
121,463,214,468,214,477,120,472,MAHFUD UTAMI
467,479,578,485,577,494,467,489,0532122806977164
587,485,641,488,641,497,586,494,LAKI-LAKI
668,489,727,492,726,501,667,498,MATARAM
832,496,893,500,892,509,832,506,28-06-1997
901,500,936,501,936,511,900,509,ISLAM
992,504,1052,507,1052,516,992,513,STRATA III
1194,513,1292,519,1292,528,1194,523,PENATA BUSANA
109,739,191,743,190,753,108,748,BELUM KAWIN
235,745,268,747,268,756,235,754,ANAK
395,752,419,754,418,763,395,762,WNI
869,775,998,782,998,791,868,784,BAHUWARNA NARPATI
1158,788,1233,792,1233,802,1158,798,DIAH FUJIATI
120,483,231,489,231,498,119,493,JAMIL WULANDARI
466,499,577,505,576,515,466,509,0532125002147164
586,505,660,509,659,518,585,515,PEREMPUAN
667,509,739,513,738,522,666,518,SURAKARTA
831,517,892,520,891,529,831,526,10-02-2014
900,520,935,522,935,531,899,529,ISLAM
991,524,1093,529,1092,538,991,533,SLTP/SEDERAJAT
1193,534,1312,540,1312,549,1192,543,KARYAWAN SWASTA
108,759,190,764,189,773,107,769,BELUM KAWIN
234,765,267,767,267,776,234,774,ANAK
394,773,417,774,417,783,394,782,WNI
868,795,997,802,997,811,867,804,BAHUWARNA NARPATI
1157,809,1232,813,1232,822,1157,818,DIAH FUJIATI
310,866,396,871,395,883,309,879,19-09-2017
