464,119,1037,95,1039,148,466,172,KARTU KELUARGA
119,228,285,222,286,242,120,248,Nama Kepala Keluarga
120,252,176,250,177,270,120,272,Alamat
120,275,178,273,178,293,121,295,RT/RW
121,301,237,297,238,315,122,319,Desa/Kelurahan
945,204,1027,201,1027,218,945,221,Kecamatan
945,225,1063,221,1064,241,946,245,Kabupaten/Kota
946,245,1021,243,1022,262,947,265,Kode Pos
947,266,1009,264,1009,284,948,286,Provinsi
213,337,325,333,326,353,214,357,Nama Lengkap
256,364,284,363,285,383,256,384,(1)
488,325,522,323,523,345,489,346,NIK
492,356,521,355,522,373,493,374,(2)
587,313,636,311,636,331,587,333,Jenis
597,352,628,351,628,369,597,370,(3)
722,347,749,346,749,364,722,365,(4)
840,343,867,342,867,358,840,359,(5)
922,339,947,338,948,355,923,356,(6)
1070,333,1097,332,1097,348,1071,349,(7)
1299,324,1325,323,1325,338,1299,339,(8)
820,304,883,302,884,321,821,324,Tanggal
906,310,964,308,965,328,907,330,Agama
1037,305,1126,302,1127,318,1037,321,Pendidikan
1249,296,1373,290,1373,309,1250,315,Jenis Pekerjaan
67,345,95,344,95,361,68,362,No.
77,394,88,393,89,406,78,407,1
78,415,89,415,89,428,78,428,2
79,434,90,434,90,447,79,447,3
79,455,90,455,91,468,80,468,4
80,475,91,475,92,488,81,488,5
81,495,92,495,92,508,81,509,6
82,516,93,515,93,529,82,529,7
83,536,94,536,94,549,83,549,8
84,557,95,556,95,569,84,570,9
84,577,100,577,100,590,85,590,10
684,321,784,317,785,333,684,336,Tempat Lahir
579,335,643,332,644,348,579,350,Kelamin
828,323,875,322,876,339,828,341,Lahir
77,624,106,623,107,639,78,640,No.
90,673,98,673,99,686,91,686,1
91,694,100,693,100,706,91,706,2
91,715,100,714,101,727,92,728,3
92,735,101,735,101,748,92,748,4
93,755,102,755,102,768,93,769,5
93,776,102,776,103,789,94,789,6
94,796,103,796,104,809,95,809,7
95,817,104,816,104,829,95,830,8
96,837,105,837,105,850,96,850,9
95,858,109,857,110,870,96,870,10
249,604,382,600,383,620,249,623,Status Hubungan
641,590,782,585,783,603,642,608,Dokumen Imigrasi
1099,571,1227,566,1227,585,1099,589,Nama Orang Tua
148,611,198,610,199,625,148,627,Status
161,650,187,649,188,665,162,666,(9)
300,644,334,643,335,660,301,661,(10)
453,638,489,637,490,653,454,655,(11)
613,631,648,630,648,647,613,648,(12)
778,625,812,624,812,640,778,642,(13)
1002,616,1038,615,1039,632,1003,633,(14)
1290,605,1326,604,1327,621,1291,622,(15)
403,609,538,605,539,624,404,629,Kewarganegaraan
998,597,1040,596,1041,614,998,615,Ayah
1294,584,1321,583,1322,601,1294,602,Ibu
130,632,219,628,219,644,130,647,Perkawinan
257,626,377,622,378,638,258,642,Dalam Keluarga
587,616,672,613,673,628,588,631,No. Paspor
728,608,859,602,860,620,729,627,No. KITAS/KITAP
148,911,306,905,307,924,149,929,Dikeluarkan Tanggal
1099,883,1371,869,1372,892,1101,906,A DINAS KEPENUDUDUKAN DAN
670,910,839,904,840,924,670,930,KEPALA KELUARGA
149,935,222,932,223,948,149,951,LEMBAR
670,910,839,904,840,924,670,930,KEPALA KELUARGA
344,927,489,922,489,940,345,945,I.Kepala Keluarga
1140,903,1273,897,1273,917,1141,923,CATATAN SIPIL
342,947,388,945,389,966,343,968,II.RT
340,974,487,969,488,987,341,992,III.Desa/Kelurahan
341,996,453,992,454,1009,341,1013,IV.Kecamatan
689,1015,835,1009,837,1028,690,1035,Tanda Tangan/Cap Jempol
1067,978,1353,965,1354,989,1068,1002,Drs. PANCARIA SEMBIRING, MDA
1116,999,1323,990,1324,1008,1117,1017,NIP.19601027198703 1 006
1186,77,1394,71,1394,90,1187,101,K 9401786766622
538,174,912,162,913,189,539,207,No. 9401782898614383
304,249,458,244,458,256,305,261,JL. RAJIMAN NO. 205
305,273,320,272,320,284,306,285,-/-
306,297,362,295,362,307,306,308,MEDAN
1080,202,1120,201,1121,213,1080,214,PALU
1080,224,1179,221,1179,233,1081,236,GORONTALO
1081,245,1125,244,1125,256,1082,257,91908
1082,264,1202,260,1203,272,1082,276,MALUKU UTARA
304,226,465,220,465,234,304,239,GHANI MANSUR, S.PT
697,999,879,992,879,1008,697,1014,GHANI MANSUR, S.PT
103,395,233,391,233,402,103,407,GHANI MANSUR, S.PT
