459,124,1025,91,1028,143,461,177,KARTU KELUARGA
120,237,284,229,285,249,121,257,Nama Kepala Keluarga
121,261,176,258,178,279,122,282,Alamat
122,284,179,281,180,301,123,304,RT/RW
123,309,238,303,239,322,124,328,Desa/Kelurahan
935,200,1016,195,1017,212,936,217,Kecamatan
936,221,1052,215,1053,234,937,240,Kabupaten/Kota
937,240,1011,237,1012,256,938,260,Kode Pos
938,261,999,258,1000,278,939,281,Provinsi
215,344,325,338,326,358,216,364,Nama Lengkap
257,369,285,368,286,388,258,389,(1)
486,327,520,325,521,346,487,348,NIK
491,357,519,356,520,374,492,376,(2)
583,314,632,311,633,330,584,333,Jenis
594,352,624,350,625,368,595,370,(3)
717,345,744,344,745,361,718,362,(4)
834,338,860,337,861,354,835,355,(5)
915,334,940,332,941,349,916,350,(6)
1061,325,1088,324,1088,340,1062,341,(7)
1287,312,1313,311,1313,326,1288,327,(8)
813,301,876,297,877,317,814,320,Tanggal
899,305,956,302,957,322,900,325,Agama
1028,298,1116,294,1117,309,1028,314,Pendidikan
1237,285,1359,277,1360,296,1238,304,Jenis Pekerjaan
71,354,98,353,99,370,72,371,No.
81,402,92,402,93,414,82,415,1
82,423,93,423,94,435,83,436,2
83,442,94,441,95,454,84,455,3
85,463,95,462,96,475,85,476,4
86,482,96,482,97,495,86,495,5
87,503,97,502,98,515,87,515,6
88,523,99,522,100,535,89,536,7
89,543,100,542,101,555,90,556,8
91,563,101,562,102,575,91,576,9
92,583,107,582,107,595,92,596,10
679,319,779,314,779,330,680,335,Tempat Lahir
576,335,640,332,640,347,577,350,Kelamin
822,320,869,317,869,334,823,337,Lahir
86,629,114,628,115,644,86,645,No.
99,678,107,678,108,690,100,691,1
100,698,109,698,109,710,100,711,2
101,719,110,718,110,731,101,732,3
102,739,111,739,111,752,102,752,4
103,759,112,759,112,772,104,772,5
104,779,113,779,113,792,105,792,6
105,800,114,799,115,812,106,812,7
106,820,115,819,116,832,107,833,8
107,840,116,839,117,852,108,853,9
107,860,121,859,122,872,108,873,10
254,607,386,601,387,620,255,626,Status Hubungan
642,586,781,579,782,597,643,604,Dokumen Imigrasi
1093,559,1220,553,1221,571,1094,577,Nama Orang Tua
155,616,204,613,205,629,156,631,Status
169,653,194,652,195,669,170,670,(9)
306,645,339,644,340,660,307,662,(10)
457,637,493,635,493,651,458,653,(11)
614,628,649,626,650,642,615,644,(12)
778,618,811,617,812,633,778,635,(13)
999,606,1035,604,1036,621,1000,622,(14)
1284,590,1319,588,1320,605,1284,607,(15)
407,609,540,602,541,622,408,629,Kewarganegaraan
994,587,1036,585,1037,603,995,605,Ayah
1286,569,1313,568,1314,586,1287,587,Ibu
