498,131,1113,94,1116,151,501,188,KARTU KELUARGA
129,253,308,244,309,266,130,275,Nama Kepala Keluarga
131,280,191,277,192,299,132,302,Alamat
132,305,193,302,194,323,133,326,RT/RW
133,332,258,325,259,345,134,352,Desa/Kelurahan
1016,213,1104,208,1105,227,1017,231,Kecamatan
1017,236,1143,229,1144,250,1018,257,Kabupaten/Kota
1018,257,1098,253,1099,274,1019,278,Kode Pos
1019,280,1085,276,1087,297,1020,301,Provinsi
233,369,353,363,354,385,234,391,Nama Lengkap
279,397,309,396,311,417,280,419,(1)
527,351,564,349,565,372,528,374,NIK
533,384,564,382,565,403,534,404,(2)
633,337,686,334,687,355,634,358,Jenis
645,378,678,376,679,396,646,397,(3)
779,371,808,369,809,388,780,389,(4)
905,364,934,362,935,380,906,382,(5)
994,358,1021,357,1022,375,995,376,(6)
1153,349,1181,347,1182,365,1154,366,(7)
1398,335,1426,334,1427,350,1399,351,(8)
883,323,951,319,953,340,885,344,Tanggal
976,327,1038,324,1039,346,978,349,Agama
1116,320,1213,315,1214,332,1117,337,Pendidikan
1344,305,1477,297,1478,318,1345,326,Jenis Pekerjaan
76,381,106,379,107,398,77,399,No.
88,433,100,432,100,446,88,447,1
89,456,101,455,102,469,90,470,2
90,476,102,476,103,490,91,490,3
91,499,103,498,104,512,92,513,4
92,520,104,519,105,533,93,534,5
93,542,105,541,106,555,94,556,6
95,564,107,563,108,577,96,578,7
96,586,108,585,109,599,97,600,8
98,608,110,607,110,621,99,622,9
99,629,115,629,116,643,100,644,10
738,343,846,337,846,354,739,360,Tempat Lahir
625,360,695,356,695,373,626,376,Kelamin
892,343,943,340,944,359,893,362,Lahir
92,679,123,678,124,695,93,697,No.
107,733,116,732,116,746,108,746,1
108,755,117,754,118,768,108,768,2
109,777,119,777,119,791,110,791,3
110,799,120,798,120,812,111,813,4
111,821,121,820,122,834,112,835,5
112,843,122,842,123,856,113,857,6
113,865,123,864,124,878,114,879,7
115,887,124,886,125,900,115,901,8
116,909,125,908,126,922,116,923,9
116,930,131,930,132,943,117,944,10
276,656,419,649,420,670,276,676,Status Hubungan
697,632,848,624,849,644,698,652,Dokumen Imigrasi
1188,604,1325,596,1326,616,1189,623,Nama Orang Tua
168,665,221,662,222,679,168,682,Status
183,706,211,704,211,722,184,724,(9)
332,697,368,695,369,713,333,715,(10)
496,688,535,686,536,704,497,706,(11)
667,678,705,676,706,694,668,696,(12)
844,668,881,666,882,684,845,686,(13)
1085,654,1124,652,1125,670,1086,672,(14)
1394,637,1433,635,1434,653,1395,655,(15)
441,658,586,651,588,672,443,679,Kewarganegaraan
1080,634,1126,631,1127,651,1081,654,Ayah
1398,614,1427,613,1428,632,1399,634,Ibu
149,687,244,682,245,699,149,704,Perkawinan
286,679,414,672,415,689,287,696,Dalam Keluarga
639,661,730,657,731,673,640,678,No. Paspor
791,651,931,642,932,661,792,670,No. KITAS/KITAP
173,987,343,978,345,998,174,1007,Dikeluarkan Tanggal
1194,939,1486,919,1488,944,1196,964,A DINAS KEPENUDUDUKAN DAN
734,976,915,966,917,987,735,997,KEPALA KELUARGA
175,1013,254,1009,255,1025,176,1029,LEMBAR
734,976,915,966,917,987,735,997,KEPALA KELUARGA
385,1000,539,992,540,1012,386,1020,I.Kepala Keluarga
1239,960,1381,951,1382,972,1240,981,CATATAN SIPIL
383,1022,432,1019,433,1042,384,1044,II.RT
381,1051,538,1042,540,1062,382,1070,III.Desa/Kelurahan
382,1075,503,1068,504,1087,383,1093,IV.Kecamatan
756,1089,913,1079,915,1100,758,1110,Tanda Tangan/Cap Jempol
1161,1042,1468,1022,1470,1048,1163,1068,Drs. PANCARIA SEMBIRING, MDA
1215,1063,1437,1050,1438,1069,1216,1083,NIP.19601027198703 1 006
1272,72,1496,61,1497,82,1274,98,K 3989995937030
579,188,980,168,981,197,580,223,No. 3989995206229107
329,273,528,263,529,276,330,286,JALAN PASTEUR NO. 179
330,299,346,298,347,311,331,311,-/-
332,324,418,320,419,332,332,337,PARIAMAN
1160,208,1484,191,1485,204,1161,221,KOTA ADMINISTRASI JAKARTA SELATAN
1162,232,1206,230,1206,242,1162,245,PALU
1163,255,1210,252,1210,265,1164,267,44599
1164,275,1231,271,1232,284,1165,288,BANTEN
328,248,455,241,456,254,328,261,LULUH ZULAIKA
764,1071,907,1063,908,1077,765,1085,LULUH ZULAIKA
115,434,219,429,219,439,116,444,LULUH ZULAIKA
492,412,612,406,612,416,492,423,3989990205727477
622,405,681,402,682,412,622,415,LAKI-LAKI
709,400,792,396,792,406,710,410,BUKITTINGGI
888,390,954,386,954,396,888,400,02-05-1972
962,385,1001,383,1001,393,963,395,ISLAM
1062,379,1205,372,1205,382,1062,389,TAMAT SD/SEDERAJAT
1281,367,1411,360,1411,370,1281,377,IBU RUMAH TANGGA
133,734,175,732,176,742,134,744,KAWIN
271,726,394,720,394,730,272,736,KEPALA KELUARGA
444,716,470,715,470,725,445,726,WNI
959,686,1078,680,1079,690,959,696,SABRINA SAPUTRA
1273,668,1368,663,1369,673,1274,678,HASNA WIJAYA
117,456,248,449,248,460,117,466,CATHERINE BROWN
493,434,613,428,614,438,494,444,3989994506767477
623,427,703,423,704,433,623,437,PEREMPUAN
710,422,827,416,827,426,711,432,WEST JENNYFURT
889,411,955,408,955,418,890,422,05-06-1976
964,407,1002,405,1003,415,964,417,ISLAM
1063,401,1150,396,1150,407,1063,411,D-IV/STRATA I
1282,389,1328,386,1329,396,1283,399,PETANI
135,756,177,754,177,764,135,766,KAWIN
273,748,306,746,306,756,273,758,ISTRI
446,738,476,736,477,746,446,748,WNA
607,729,666,725,667,736,608,739,A7363321
784,718,867,714,868,724,784,728,5L78T26889-L
960,708,1040,704,1041,714,960,718,JOHN WHITE
1274,690,1359,686,1359,696,1275,700,ALEXIS ROSE
118,478,265,470,266,481,118,488,MARYANTO KUSWOYO
494,456,614,450,615,460,495,466,3989994808817477
624,449,704,445,705,455,624,459,PEREMPUAN
711,444,769,441,770,451,712,454,SORONG
890,433,956,430,956,440,891,443,08-08-1981
965,429,1003,427,1004,437,965,439,ISLAM
1064,423,1151,418,1151,428,1065,433,D-IV/STRATA I
1283,411,1321,409,1321,419,1284,421,PILOT
136,778,225,773,225,783,136,788,BELUM KAWIN
273,770,309,768,310,778,274,780,ANAK
447,760,472,758,473,769,447,770,WNI
961,730,1060,725,1061,735,962,740,LULUH ZULAIKA
1276,712,1402,705,1402,715,1276,722,CATHERINE BROWN
119,500,264,492,264,504,120,512,YAHYA ARYANI, S.KED
495,478,615,471,616,482,496,488,3989994802887477
625,471,706,467,706,477,626,481,PEREMPUAN
713,466,816,460,817,471,714,476,PALANGKARAYA
892,455,957,452,958,462,892,465,08-02-1988
966,451,1005,449,1005,459,967,461,ISLAM
1066,445,1214,437,1214,447,1066,455,TIDAK/BELUM SEKOLAH
1285,432,1384,427,1385,437,1285,443,TRANSPORTASI
137,800,179,798,180,808,138,810,KAWIN
275,792,311,790,311,800,275,802,ANAK
448,782,474,780,474,790,449,792,WNI
963,752,1062,747,1062,757,963,762,LULUH ZULAIKA
1277,734,1403,727,1404,737,1278,744,CATHERINE BROWN
120,522,216,517,217,527,121,532,RIZKI WACANA
496,500,616,493,617,504,497,510,3989992204917477
626,493,686,490,686,500,627,503,LAKI-LAKI
714,488,805,483,805,493,715,498,BANJARMASIN
893,477,959,474,959,484,893,487,22-04-1991
967,473,1023,470,1024,480,968,483,KRISTEN
1067,467,1257,457,1257,467,1067,477,BELUM TAMAT SD/SEDERAJAT
1286,454,1373,450,1374,460,1286,464,WIRASWASTA
138,822,181,819,181,830,139,832,KAWIN
276,814,312,812,312,822,277,824,ANAK
449,804,475,802,475,812,450,814,WNI
964,774,1063,769,1063,779,964,784,LULUH ZULAIKA
1278,756,1405,749,1405,759,1279,766,CATHERINE BROWN
122,543,289,535,289,545,122,554,R.M. BAKDA MAHESWARA
498,522,618,515,619,526,499,532,3989992403027477
628,515,687,512,688,522,628,525,LAKI-LAKI
715,510,756,508,756,518,716,520,BINJAI
894,499,960,496,960,506,895,509,24-03-2002
969,495,1007,493,1008,503,969,505,ISLAM
1068,489,1155,484,1155,494,1068,499,D-IV/STRATA I
1287,476,1326,474,1327,484,1288,486,BIDAN
140,844,229,839,229,849,140,854,BELUM KAWIN
277,835,313,834,314,844,278,846,ANAK
451,825,476,824,477,834,451,836,WNI
965,796,1064,791,1065,801,966,806,LULUH ZULAIKA
1280,778,1406,771,1406,781,1280,788,CATHERINE BROWN
123,565,294,556,294,567,123,576,SUTAN MARSUDI MANSUR
499,543,619,537,620,548,500,554,3989990508057477
629,537,688,534,689,544,629,547,LAKI-LAKI
717,532,766,529,766,539,717,542,BOGOR
896,521,961,517,962,528,896,531,05-08-2005
970,517,1025,514,1025,524,971,527,KATOLIK
1070,511,1156,506,1157,516,1070,521,D-IV/STRATA I
1289,498,1416,491,1417,502,1289,508,PETERNAKNELAYAN
141,865,230,861,231,871,142,876,BELUM KAWIN
279,857,315,855,315,866,279,867,ANAK
452,847,478,846,478,856,453,857,WNI
967,818,1066,813,1066,823,967,828,LULUH ZULAIKA
1281,800,1407,793,1408,803,1282,810,CATHERINE BROWN
124,587,266,580,266,592,125,600,RINA OKTAVIANI, S.PT
500,565,620,559,621,570,501,576,3989992601097477
630,559,690,555,690,566,631,569,LAKI-LAKI
718,554,775,551,776,561,719,564,BAU-BAU
897,543,963,539,963,549,897,553,26-01-2009
971,539,1010,536,1010,547,972,549,ISLAM
1071,532,1181,527,1182,537,1071,542,SLTP/SEDERAJAT
1290,520,1351,517,1351,527,1290,530,PENDETA
142,887,231,883,232,893,143,897,BELUM KAWIN
280,879,316,877,316,887,280,889,ANAK
453,869,479,868,479,878,454,879,WNI
968,840,1067,835,1067,845,968,850,LULUH ZULAIKA
1282,821,1408,815,1409,825,1283,832,CATHERINE BROWN
126,609,225,604,226,614,126,620,IBUN PERMATA
502,587,622,581,623,592,502,598,3989995408097477
632,580,712,576,713,586,632,591,PEREMPUAN
720,575,769,573,769,583,720,586,BITUNG
898,565,964,561,965,571,899,575,14-08-2009
973,560,1011,558,1012,568,973,570,ISLAM
1072,554,1137,551,1138,561,1073,564,STRATA III
1291,542,1370,538,1370,548,1292,552,KONSULTAN
144,909,233,905,233,915,144,919,BELUM KAWIN
281,901,317,899,318,909,282,911,ANAK
455,891,480,890,481,900,455,901,WNI
969,862,1068,856,1069,866,970,872,LULUH ZULAIKA
1284,843,1410,837,1411,847,1284,853,CATHERINE BROWN
127,631,259,624,260,635,127,642,PATRICIA AGUSTINA
503,609,623,603,624,613,504,620,3989995410187477
633,602,713,598,714,608,633,612,PEREMPUAN
721,597,775,594,776,605,721,607,PADANG
900,587,965,583,966,593,900,597,14-10-2018
974,582,1013,580,1013,590,975,592,ISLAM
1073,576,1135,573,1135,583,1074,586,STRATA II
1293,564,1351,561,1351,571,1293,574,SENIMAN
145,931,187,929,188,939,146,941,KAWIN
283,923,319,921,319,931,283,933,ANAK
456,913,482,912,482,922,457,923,WNI
970,884,1069,878,1070,888,971,894,LULUH ZULAIKA
1285,865,1411,859,1412,869,1286,875,CATHERINE BROWN
373,980,466,975,467,989,373,994,19-11-2022
