90,271,324,274,322,382,88,379,NIK
88,449,278,451,277,503,87,501,Nama
99,530,599,536,598,595,98,589,Tempat/Tgl Lahir
95,615,504,620,503,669,94,664,Jenis Kelamin
1429,624,1765,627,1764,685,1428,682,Gol Darah
82,691,313,694,312,755,81,752,Alamat
245,774,482,776,482,838,245,836,RT/RW
242,853,540,862,538,923,241,914,Kel/Des
243,940,603,944,603,1003,243,999,Kecamatan
75,1027,305,1019,307,1083,77,1091,Agama
78,1105,652,1111,651,1169,77,1163,Status Perkawinan
75,1183,385,1192,382,1257,73,1247,Pekerjaan
71,1268,644,1277,642,1338,69,1329,Kewarganegaraan
73,1346,538,1361,536,1422,72,1407,Berlaku Hingga
767,62,2197,78,2196,145,766,129,PROVINSI SUMATERA SELATAN
904,158,2059,170,2058,237,903,225,KABUPATEN SAMARINDA
719,287,1967,300,1967,384,719,371,0273221257373679
790,461,1422,467,1421,516,789,510,SAMSUL AGUSTINA
789,543,1517,550,1516,608,788,601,PAREPARE, 18-05-2004
788,621,1202,625,1201,673,787,669,PEREMPUAN
1865,629,1916,630,1915,679,1864,678,O
787,707,1575,715,1574,764,786,756,GANG CIWASTRA NO. 81
786,789,1020,791,1020,839,786,837,042/910
785,869,1283,874,1283,923,785,918,SUNGAI PENUH
784,951,1210,955,1210,1002,784,998,BALIKPAPAN
784,1031,1168,1035,1167,1084,783,1080,KONGHUCU
783,1117,1003,1119,1002,1166,782,1164,KAWIN
782,1195,974,1197,973,1246,781,1244,GURU
781,1277,936,1278,935,1325,780,1324,WNA
780,1359,1281,1364,1281,1413,780,1408,SEUMUR HIDUP
2063,1248,2724,1255,2724,1304,2063,1297,PEMATANGSIANTAR
2226,1336,2558,1340,2558,1388,2226,1384,17-12-1976
