76,271,310,271,310,379,76,379,NIK
76,449,266,449,266,501,76,501,Nama
88,530,588,530,588,589,88,589,Tempat/Tgl Lahir
85,615,494,615,493,664,84,664,Jenis Kelamin
1419,611,1755,611,1754,669,1418,669,Gol Darah
72,691,303,691,303,752,72,752,Alamat
236,772,473,772,473,834,236,834,RT/RW
234,851,532,857,530,918,233,912,Kel/Des
236,938,596,938,596,997,236,997,Kecamatan
68,1027,298,1016,301,1080,71,1091,Agama
72,1105,646,1106,646,1164,72,1163,Status Perkawinan
70,1183,380,1189,378,1254,69,1247,Pekerjaan
66,1268,639,1272,638,1333,65,1329,Kewarganegaraan
69,1346,534,1356,533,1417,68,1407,Berlaku Hingga
787,56,2146,58,2146,125,787,123,PROVINSI BANGKA BELITUNG
971,150,1962,152,1962,219,971,217,KABUPATEN SABANG
706,281,1954,283,1954,367,706,365,3737934671819010
778,454,1258,454,1258,501,778,501,MAIDA MELANI
778,536,1428,537,1428,596,778,595,SABANG, 29-12-2012
778,614,1104,614,1103,661,777,661,LAKI-LAKI
1855,613,1902,614,1901,661,1854,660,B
777,700,1616,701,1616,750,777,749,GANG DIPATIUKUR NO. 63
777,782,1011,782,1011,830,777,830,531/820
777,862,1157,862,1157,911,777,911,MAGELANG
777,944,1127,944,1127,991,777,991,PARIAMAN
777,1024,983,1024,983,1072,777,1072,HINDU
777,1110,1246,1110,1246,1158,777,1158,BELUM KAWIN
777,1188,1098,1188,1098,1236,777,1236,PENJAHIT
776,1270,902,1270,902,1317,776,1317,WNI
776,1352,1108,1352,1108,1400,776,1400,19-08-2017
2074,1230,2703,1231,2702,1280,2073,1279,BANDAR LAMPUNG
2222,1316,2554,1317,2554,1365,2222,1364,27-10-1994
