186,52,442,41,444,87,188,98,INDONESIA
483,58,676,54,678,85,485,90,DRIVING LICENSE
190,93,450,83,452,113,191,123,SURAT IZIN MENGEMUDI
544,84,631,80,633,138,547,142,BII
221,193,477,181,479,214,221,225,LURHUR SARAGIH
222,220,487,208,489,245,223,255,AMBON, 24-11-1978
220,247,386,241,388,274,221,283,A-WANITA
221,278,560,261,562,294,222,311,JALAN SETIABUDHI NO. 3
255,304,403,297,405,330,257,337,JOYOBOYO
257,332,518,319,520,352,258,365,SUMATERA SELATAN
226,358,514,345,515,378,227,392,IBU RUMAH TANGGA
228,384,372,379,374,412,229,420,SULBAR
457,144,684,132,686,166,458,178,8457-2007-711210
542,422,677,415,679,448,543,455,18-12-1987
