185,32,442,31,441,77,185,78,INDONESIA
482,50,675,53,675,84,482,82,DRIVING LICENSE
187,73,448,73,448,103,187,103,SURAT IZIN MENGEMUDI
541,78,628,77,629,135,542,136,BII
214,173,468,172,468,205,213,205,JARWI PANGESTU
214,200,568,199,569,236,214,235,SUNGAI PENUH, 10-05-2023
212,227,378,229,378,262,211,263,B-WANITA
211,258,554,255,554,288,210,291,JALAN LEMBONG NO. 861
244,286,377,285,378,318,245,319,MERDEKA
245,314,639,310,640,343,245,347,KEPULAUAN BANGKA BELITUNG
213,338,414,338,414,371,212,372,KONSTRUKSI
214,365,342,366,342,399,213,401,MALUT
452,134,680,132,680,166,452,168,5145-3859-936733
526,415,662,414,662,447,526,448,30-05-1998
