185,30,442,30,441,76,185,76,INDONESIA
482,49,675,52,675,83,482,81,DRIVING LICENSE
187,71,448,72,448,102,187,101,SURAT IZIN MENGEMUDI
541,77,612,76,613,134,542,135,BI
214,172,492,170,492,203,213,204,KARNA MANDASARI
214,199,831,196,831,233,213,234,KOTA ADMINISTRASI JAKARTA PUSAT, 20-05-1988
211,226,339,228,340,261,211,262,A-PRIA
211,257,532,254,532,287,210,290,GG. ABDUL MUIS NO. 20
244,285,403,283,403,316,244,318,DIPATIUKUR
244,313,326,312,326,345,244,346,ACEH
212,337,352,338,352,371,211,371,PELAUT
213,364,354,365,355,398,213,400,JATENG
452,133,680,131,680,165,452,167,7120-3107-787792
525,414,661,413,661,446,525,447,30-04-2003
