190,38,437,37,436,73,190,74,INDONESIA
487,55,670,58,670,79,487,77,DRIVING LICENSE
192,79,443,79,444,99,193,99,SURAT IZIN MENGEMUDI
548,86,592,85,593,131,549,132,C
222,182,436,181,436,198,221,200,KOKO WASKITA
222,209,482,209,482,230,221,230,BANJAR, 28-04-1991
219,236,332,238,333,255,219,258,A-PRIA
219,267,497,264,497,281,218,286,GG. MERDEKA NO. 65
253,295,439,293,439,310,253,312,ASTANA ANYAR
253,323,487,320,488,337,254,340,KALIMANTAN TIMUR
221,347,338,348,338,365,220,367,PETANI
222,374,353,375,353,392,221,396,KALBAR
460,143,672,140,672,158,460,161,5937-3509-402076
535,424,655,422,655,439,535,441,19-03-1976
