190,37,437,36,436,72,190,73,INDONESIA
487,55,670,58,670,79,487,77,DRIVING LICENSE
192,78,443,78,443,98,192,98,SURAT IZIN MENGEMUDI
548,85,621,85,622,129,549,129,BII
221,180,405,181,405,198,220,198,IDA MARYADI
221,207,533,208,534,229,221,228,BUKITTINGGI, 02-09-1994
219,234,370,237,370,254,218,256,A-WANITA
218,265,595,263,595,280,217,284,GANG MEDOKAN AYU NO. 589
252,294,510,292,510,309,252,311,HOS. COKROAMINOTO
252,322,461,320,462,337,253,339,SULAWESI UTARA
220,345,327,347,327,364,219,365,BIDAN
221,372,307,375,307,392,220,394,BALI
460,142,672,140,672,158,460,160,8263-5203-757341
533,424,653,422,654,439,534,441,04-12-2014
