199,34,446,42,444,78,198,70,INDONESIA
495,62,678,71,678,92,495,84,DRIVING LICENSE
200,76,451,84,450,104,200,96,SURAT IZIN MENGEMUDI
556,94,629,96,628,140,555,138,BII
226,179,536,188,535,205,224,197,BAHURAKSA NAJMUDIN
225,206,537,216,537,237,224,227,BUKITTINGGI, 09-07-1975
222,233,352,240,351,257,220,255,AB-PRIA
220,264,565,272,565,289,219,283,JALAN AHMAD YANI NO. 60
253,294,405,297,405,314,253,311,CIHAMPELAS
253,322,310,323,309,340,252,339,RIAU
219,344,437,352,437,369,218,364,PERDAGANGAN
220,371,344,377,343,394,218,393,KALSEL
465,148,677,153,677,171,465,166,0352-2794-422081
531,432,651,434,650,451,530,449,27-04-1983
