191,51,437,44,438,80,192,87,INDONESIA
488,61,671,59,672,80,489,83,DRIVING LICENSE
194,92,445,86,446,106,195,112,SURAT IZIN MENGEMUDI
550,90,607,88,609,132,552,134,BI
226,194,561,183,561,200,226,212,NASRULLAH FIRMANSYAH
227,221,465,215,466,236,227,242,BINJAI, 05-03-1998
225,248,376,246,377,263,225,270,B-WANITA
225,279,546,268,547,285,225,298,JALAN WONOAYU NO. 68
260,307,541,296,542,313,261,324,OTTO ISKANDARDINATA
261,335,486,326,487,343,262,352,SULAWESI TENGAH
229,359,356,357,357,374,229,379,USTADZ
231,386,395,383,396,400,231,408,BENGKULU
463,149,675,141,676,159,464,167,4817-9057-498737
545,428,665,424,666,441,546,445,14-04-2000
